id,sku,category,description,formattedPrice,image,priceType,price,status,url,attributeValues,uomLabel,source
2617938,22VA24,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Correctional Facility Mop Kit: String Mop, 24 oz Dry Wt, Tie-On Connection, Cotton",$19.70,https://static.grainger.com/rp/s/is/image/Grainger/22VA23_AS01,REGULAR,19.7,Sellable,https://www.grainger.com/product/TOUGH-GUY-Correctional-Facility-Mop-22VA24,"Natural, Cotton, Wet Mop, 24 oz, Cut, TOUGH GUY, Natural, Tie On, No, No, String, Large, Disposable",each,gcom
2617936,16W218,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop Kit: String Mop, 26 oz Dry Wt, Threaded Mop Connection, Cotton, Cut Mop End Type",$15.81,https://static.grainger.com/rp/s/is/image/Grainger/16W217_AS01,REGULAR,15.81,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-Kit-String-Mop-16W218,"Natural, Cotton, Wet Mop, 26 oz, Cut, 32 in, TOUGH GUY, Natural, Threaded, No, No, String, Large, Disposable",each,gcom
2617939,53JW55,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","QUICKIE Wet Mop Kit: String Mop, 28 oz Dry Wt, Launderable, Snap-On Connection, Polyester, Blue",$24.07,https://static.grainger.com/rp/s/is/image/Grainger/53JW55_AS01,REGULAR,24.07,Sellable,https://www.grainger.com/product/QUICKIE-Wet-Mop-Kit-String-Mop-53JW55,"Gray, Polyester, Wet Mop, 28 oz, Loop, 1 in, 5-3/4 in, QUICKIE, Blue, Snap On, No, Yes, String, Extra Large, Launderable",each,gcom
3684807,59NJ66,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","LIBMAN Wonder Mop: Strip Mop, 4 oz Dry Wt, Launderable, Snap-On Connection, Microfiber, Orange",$75.31,https://static.grainger.com/rp/s/is/image/Grainger/02000__SSIX_v1,REGULAR,75.31,Sellable,https://www.grainger.com/product/LIBMAN-Wonder-Mop-Strip-Mop-59NJ66,"Microfiber, Wet Mop, 4 oz, Cut, LIBMAN, Orange, Snap On, No, Yes, Strip, Extra Small, Launderable",pkg. of 4,gcom
2617940,60VY39,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","SKILCRAFT Utility Mop: String Mop, 34 oz Dry Wt, Permanent Mop Connection, Cotton, Cut Mop End Type",$67.98,https://static.grainger.com/rp/s/is/image/Grainger/60VY39-A3020-1_v1,REGULAR,67.98,Sellable,https://www.grainger.com/product/SKILCRAFT-Utility-Mop-String-Mop-60VY39,"Cotton, Wet Mop, 34 oz, Cut, Universal, SKILCRAFT, Natural, Permanent, No, String, Extra Large, Disposable",each,gcom
2681304,53UJ52,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","QUICKIE Wet Mop Kit: Strip Mop, 22 oz Dry Wt, Launderable, Snap-On Connection, Microfiber, White",$8.72,https://static.grainger.com/rp/s/is/image/Grainger/53UJ52_AW01,REGULAR,8.72,Sellable,https://www.grainger.com/product/QUICKIE-Wet-Mop-Kit-Strip-Mop-53UJ52,"Gray, Microfiber, Wet Mop, 22 oz, Cut, 20 in, QUICKIE, White, Snap On, Yes, Strip, Large, Launderable",each,gcom
2618598,5M971,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Small Mop Head Size, 16 oz Dry Wt, Cotton, White",$7.60,https://static.grainger.com/rp/s/is/image/Grainger/5M971_AS02,REGULAR,7.6,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-5M971,"Small, RUBBERMAID COMMERCIAL PRODUCTS, White, 16 oz, Cut, No, Cotton",each,gcom
2618419,16W219,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Small Mop Head Size, 16 oz Dry Wt, Slide-On Connection, Cotton",$6.99,https://static.grainger.com/rp/s/is/image/Grainger/16W219A__16W219_v1,REGULAR,6.99,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W219,"Small, TOUGH GUY, Natural, 16 oz, Cut, No, Cotton",each,gcom
2618402,15F223,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Small Mop Head Size, 16 oz Dry Wt, Blue, 12 PK",$158.66,https://static.grainger.com/rp/s/is/image/Grainger/15F223_AS01,REGULAR,158.66,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-15F223,"Small, RUBBERMAID COMMERCIAL PRODUCTS, Blue, 16 oz, Cut, No, Cotton/Synthetic Blend",pkg. of 12,gcom
2618412,16W208,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Medium Mop Head Size, 16 oz Dry Wt, Slide-On Connection, Cotton",$7.84,https://static.grainger.com/rp/s/is/image/Grainger/16W208A__16W208_v1,REGULAR,7.84,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W208,"Medium, TOUGH GUY, Natural, 16 oz, Cut, No, Cotton",each,gcom
2618416,16W212,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Medium Mop Head Size, 16 oz Dry Wt, Slide-On Connection, Synthetic",$8.69,https://static.grainger.com/rp/s/is/image/Grainger/16W212A__16W212_v1,REGULAR,8.69,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W212,"Medium, TOUGH GUY, Natural, 16 oz, Cut, No, Synthetic",each,gcom
2618389,14J843,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Medium Mop Head Size, 18 oz Dry Wt, White, 12 PK",$105.20,https://static.grainger.com/rp/s/is/image/Grainger/14J843_AS01,REGULAR,105.2,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-14J843,"Medium, RUBBERMAID COMMERCIAL PRODUCTS, White, 18 oz, Cut, No, Cotton",pkg. of 12,gcom
2618599,5M972,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Medium Mop Head Size, 20 oz Dry Wt, Cotton",$9.80,https://static.grainger.com/rp/s/is/image/Grainger/5M972_AS01,REGULAR,9.8,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-5M972,"Medium, RUBBERMAID COMMERCIAL PRODUCTS, White, 20 oz, Cut, No, Cotton",each,gcom
2618429,16W229,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Medium Mop Head Size, 20 oz Dry Wt, Slide-On Connection, Cotton",$8.85,https://static.grainger.com/rp/s/is/image/Grainger/16W229A__16W229_v1,REGULAR,8.85,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W229,"Medium, TOUGH GUY, Natural, 20 oz, Cut, No, Cotton",each,gcom
2618403,15F229,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Medium Mop Head Size, 20 oz Dry Wt, Blue, 12 PK",$191.35,https://static.grainger.com/rp/s/is/image/Grainger/15F229_AS01,REGULAR,191.35,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-15F229,"Medium, RUBBERMAID COMMERCIAL PRODUCTS, Blue, 20 oz, Cut, No, Cotton/Synthetic Blend",pkg. of 12,gcom
2618417,16W213,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Large Mop Head Size, 20 oz Dry Wt, Slide-On Connection, Synthetic",$10.40,https://static.grainger.com/rp/s/is/image/Grainger/16W213A__16W213_v1,REGULAR,10.4,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W213,"Large, TOUGH GUY, Natural, 20 oz, Cut, No, Synthetic",each,gcom
2673793,1TYY7,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Finish Mop: String Mop, Large Mop Head Size, 22 oz Dry Wt, Slide-On Connection, Blue",$28.99,https://static.grainger.com/rp/s/is/image/Grainger/1TYY7_AS01,REGULAR,28.99,Sellable,https://www.grainger.com/product/TOUGH-GUY-Finish-Mop-String-Mop-1TYY7,"Large, TOUGH GUY, Blue, 22 oz, Loop, Yes, Rayon/Synthetic Blend",each,gcom
3652720,undefined,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Large Mop Head Size, 24 oz Dry Wt, Cotton, Cotton, Cut Mop End Type",N/A,https://static.grainger.com/rp/s/is/image/Grainger/16W230A__16W230_v1,REGULAR,0,undefined,https://www.grainger.comundefined,"Large, TOUGH GUY, Cotton, Blue, Natural, 24 oz, Cut, No",,gws
2618581,5BB13,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","ABILITY ONE Wet Mop: String Mop, Large Mop Head Size, 24 oz Dry Wt, Clamp-On/Slide-On Connection",$12.13,https://static.grainger.com/rp/s/is/image/Grainger/5BB13_AS02,REGULAR,12.13,Sellable,https://www.grainger.com/product/ABILITY-ONE-Wet-Mop-String-Mop-5BB13,"Large, ABILITY ONE, Natural, 24 oz, Cut, No, Cotton",each,gcom
3652719,undefined,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Large Mop Head Size, 24 oz Dry Wt, Disposable",N/A,https://static.grainger.com/rp/s/is/image/Grainger/15F234_AS01,REGULAR,0,undefined,https://www.grainger.comundefined,"Large, RUBBERMAID COMMERCIAL PRODUCTS, Cotton/Synthetic Blend, Blue, White, 24 oz, Cut, No",,gws
2618431,16W231,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Large Mop Head Size, 24 oz Dry Wt, Slide-On Connection, Synthetic",$12.45,https://static.grainger.com/rp/s/is/image/Grainger/16W231A__16W231_v1,REGULAR,12.45,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W231,"Large, TOUGH GUY, Natural, 24 oz, Cut, No, Synthetic",each,gcom
2618601,5M974,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Extra-Large Mop Head Size, 32 oz Dry Wt, Cotton",$14.93,https://static.grainger.com/rp/s/is/image/Grainger/5M974_AS01,REGULAR,14.93,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-5M974,"Extra-Large, RUBBERMAID COMMERCIAL PRODUCTS, White, 32 oz, Cut, No, Cotton",each,gcom
2618413,16W209,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Large Mop Head Size, 20 oz Dry Wt, Slide-On Connection, Cotton",$8.94,https://static.grainger.com/rp/s/is/image/Grainger/16W209A__16W209_v1,REGULAR,8.94,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W209,"Large, TOUGH GUY, Natural, 20 oz, Cut, No, Cotton",each,gcom
2618400,15A644,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Large Mop Head Size, 20 oz Dry Wt, Rayon, 12 PK",$195.53,https://static.grainger.com/rp/s/is/image/Grainger/15A644_AS01,REGULAR,195.53,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-15A644,"Large, RUBBERMAID COMMERCIAL PRODUCTS, White, 20 oz, Cut, No, Rayon",pkg. of 12,gcom
2618405,15F232,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Medium Mop Head Size, 18 oz Dry Wt, White, 12 PK",$115.83,https://static.grainger.com/rp/s/is/image/Grainger/15F232_AS02,REGULAR,115.83,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-15F232,"Medium, RUBBERMAID COMMERCIAL PRODUCTS, White, 18 oz, Cut, No, Cotton/Synthetic Blend",pkg. of 12,gcom
2618411,16W207,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Small Mop Head Size, 12 oz Dry Wt, Slide-On Connection, Cotton",$5.40,https://static.grainger.com/rp/s/is/image/Grainger/16W207A__16W207_v1,REGULAR,5.4,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W207,"Small, TOUGH GUY, Natural, 12 oz, Cut, No, Cotton",each,gcom
2618414,16W210,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Extra-Large Mop Head Size, 26 oz Dry Wt, Slide-On Connection, Cotton",$10.50,https://static.grainger.com/rp/s/is/image/Grainger/16W210A__16W210_v1,REGULAR,10.5,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W210,"Extra-Large, TOUGH GUY, Natural, 26 oz, Cut, No, Cotton",each,gcom
2618418,16W214,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Extra-Large Mop Head Size, 26 oz Dry Wt, Slide-On Connection, Natural",$13.18,https://static.grainger.com/rp/s/is/image/Grainger/16W214A__16W214_v1,REGULAR,13.18,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W214,"Extra-Large, TOUGH GUY, Natural, 26 oz, Cut, No, Synthetic",each,gcom
2618420,16W220,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Extra-Large Mop Head Size, 32 oz Dry Wt, Slide-On Connection, Cotton",$12.78,https://static.grainger.com/rp/s/is/image/Grainger/16W220A__16W220_v1,REGULAR,12.78,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W220,"Extra-Large, TOUGH GUY, Natural, 32 oz, Cut, No, Cotton",each,gcom
2618422,16W222,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Extra-Large Mop Head Size, 32 oz Dry Wt, Slide-On Connection, Natural",$14.97,https://static.grainger.com/rp/s/is/image/Grainger/16W222A__16W222_v1,REGULAR,14.97,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W222,"Extra-Large, TOUGH GUY, Natural, 32 oz, Cut, No, Synthetic",each,gcom
2618577,55VD65,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","ABILITY ONE Wet Mop: String Mop, Large Mop Head Size, 27 oz Dry Wt, Clamp-On/Slide-On Connection",$20.93,https://static.grainger.com/rp/s/is/image/Grainger/55VD65_AS01,REGULAR,20.93,Sellable,https://www.grainger.com/product/ABILITY-ONE-Wet-Mop-String-Mop-55VD65,"Large, ABILITY ONE, White, 27 oz, Cut, No, Cotton",each,gcom
2618600,5M973,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop: String Mop, Large Mop Head Size, 24 oz Dry Wt, Cotton, White",$12.62,https://static.grainger.com/rp/s/is/image/Grainger/5M973_AS01,REGULAR,12.62,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-String-Mop-5M973,"Large, RUBBERMAID COMMERCIAL PRODUCTS, White, 24 oz, Cut, No, Cotton",each,gcom
2673792,1TYY6,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Finish Mop: String Mop, Medium Mop Head Size, 16 oz Dry Wt, Slide-On Connection, Rayon",$23.42,https://static.grainger.com/rp/s/is/image/Grainger/1TYY6_AS01,REGULAR,23.42,Sellable,https://www.grainger.com/product/TOUGH-GUY-Finish-Mop-String-Mop-1TYY6,"Medium, TOUGH GUY, Blue, 16 oz, Loop, Yes, Rayon",each,gcom
2673794,22VA16,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Extra-Small Mop Head Size, 6 oz Dry Wt, Slide-On Connection, Rayon",$4.50,https://static.grainger.com/rp/s/is/image/Grainger/22VA16_AS01,REGULAR,4.5,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-22VA16,"Extra-Small, TOUGH GUY, White, 6 oz, Cut, No, Rayon",each,gcom
2673795,22VA17,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Extra-Small Mop Head Size, 8 oz Dry Wt, Slide-On Connection, Rayon",$5.52,https://static.grainger.com/rp/s/is/image/Grainger/22VA16_AS01,REGULAR,5.52,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-22VA17,"Extra-Small, TOUGH GUY, White, 8 oz, Cut, No, Rayon",each,gcom
2673796,22VA18,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Extra-Small Mop Head Size, 10 oz Dry Wt, Slide-On Connection, Rayon",$6.29,https://static.grainger.com/rp/s/is/image/Grainger/22VA16_AS01,REGULAR,6.29,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-22VA18,"Extra-Small, TOUGH GUY, White, 10 oz, Cut, No, Rayon",each,gcom
2618421,16W221,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop: String Mop, Small Mop Head Size, 16 oz Dry Wt, Slide-On Connection, Synthetic",$8.37,https://static.grainger.com/rp/s/is/image/Grainger/16W221A__16W221_v1,REGULAR,8.37,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-String-Mop-16W221,"Small, TOUGH GUY, Natural, 16 oz, Cut, No, Synthetic",each,gcom
1036335,1TYZ9,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop Handle: Slide-On Connection, Aluminum, 54 in Handle Lg, Plastic Tip Material, Gray",$24.28,https://static.grainger.com/rp/s/is/image/Grainger/1TYZ9_AS01,REGULAR,24.28,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-Handle-Slide-On-Connection-1TYZ9,"54 in, Slide On, Plastic, Aluminum, Gray, TOUGH GUY",each,gcom
1050967,14J832,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop Handle: Slide-On Connection, Fiberglass, 54 in Handle Lg",$33.83,https://static.grainger.com/rp/s/is/image/Grainger/14J832_AS01,REGULAR,33.83,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-Handle-Slide-On-Connection-14J832,"54 in, Slide On, Polypropylene, Fiberglass, Gray, RUBBERMAID COMMERCIAL PRODUCTS",each,gcom
1045413,5M999,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop Handle: Slide-On Connection, Wood, 54 in Handle Lg, Natural",$20.31,https://static.grainger.com/rp/s/is/image/Grainger/5M999_AS01,REGULAR,20.31,Sellable,https://www.grainger.com/product/RUBBERMAID-COMMERCIAL-PRODUCTS-Wet-Mop-Handle-Slide-On-Connection-5M999,"54 in, Slide On, Polypropylene, Wood, Natural, RUBBERMAID COMMERCIAL PRODUCTS",each,gcom
1042448,1TZA7,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop Handle: Slide-On Connection, Wood, 60 in Handle Lg, Metal Tip Material, Natural",$15.49,https://static.grainger.com/rp/s/is/image/Grainger/1TZA7_AS01,REGULAR,15.49,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-Handle-Slide-On-Connection-1TZA7,"60 in, Slide On, Metal, Wood, Natural, TOUGH GUY",each,gcom
2630957,undefined,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop Handle: Slide-On Connection, Fiberglass, 60 in Handle Lg, Plastic Tip Material",N/A,https://static.grainger.com/rp/s/is/image/Grainger/1TZA5_AS01,REGULAR,0,undefined,https://www.grainger.comundefined,"60 in, Slide On, Plastic, Fiberglass, Blue, Gray, Green, Red, TOUGH GUY",,gws
1045410,1TZA9,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop Handle: Slide-On Connection, Wood, 60 in Handle Lg, Plastic Tip Material, Natural",$14.92,https://static.grainger.com/rp/s/is/image/Grainger/1TZA9_AS01,REGULAR,14.92,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-Handle-Slide-On-Connection-1TZA9,"60 in, Slide On, Plastic, Wood, Natural, TOUGH GUY",each,gcom
1049471,1TZA8,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop Handle: Slide-On Connection, Fiberglass, 60 in Handle Lg, Plastic Tip Material",$22.67,https://static.grainger.com/rp/s/is/image/Grainger/1TZA8_AS01,REGULAR,22.67,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-Handle-Slide-On-Connection-1TZA8,"60 in, Slide On, Plastic, Fiberglass, Orange, TOUGH GUY",each,gcom
2630958,undefined,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","RUBBERMAID COMMERCIAL PRODUCTS Wet Mop Handle: Slide-On Connection, Fiberglass, 60 in Handle Lg",N/A,https://static.grainger.com/rp/s/is/image/Grainger/5MY24_AS01,REGULAR,0,undefined,https://www.grainger.comundefined,"60 in, Slide On, Polypropylene, Fiberglass, Blue, Gray, Green, Red, RUBBERMAID COMMERCIAL PRODUCTS",,gws
1048452,1NFF3,"Cleaning and Janitorial / Cleaning Supplies / Mops & Floor Finish Applicators / Floor Mops, Buckets & Wringers / Wet Mops, Heads & Handles / String Mops, Heads & Handles","TOUGH GUY Wet Mop Handle: Slide-On Connection, Fiberglass, 63 in Handle Lg, Plastic Tip Material",$34.74,https://static.grainger.com/rp/s/is/image/Grainger/1NFF3_AS01,REGULAR,34.74,Sellable,https://www.grainger.com/product/TOUGH-GUY-Wet-Mop-Handle-Slide-On-Connection-1NFF3,"63 in, Slide On, Plastic, Fiberglass, Yellow, TOUGH GUY",each,gcom
